1176,"19/11/19, 07:40",roll_z_0_1roll_y_0_1pris_y_0_7pitch_z_0_4pitch_x_0_4pitch_x_0_4,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1,-1
1177,"19/11/19, 07:41",roll_z_0_1pris_y_0_4pitch_x_0_1pris_x_0_1pitch_z_0_4pitch_z_0_4,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1,-1
1178,"19/11/19, 07:41",roll_z_0_1pris_y_0_7pitch_z_0_7pitch_x_0_4pitch_x_0_7pris_z_0_1,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1,-1
1179,"19/11/19, 07:41",roll_z_0_1pitch_y_0_1pitch_z_0_4pris_x_0_1pris_y_0_7pitch_y_0_7,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1,-1
1180,"19/11/19, 07:41",roll_z_0_1pris_z_0_1pitch_y_0_7pris_x_0_7pitch_x_0_1roll_z_0_1,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1,-1
1181,"19/11/19, 07:41",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_x_0_7pris_z_0_1pitch_z_0_1,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1,-1
1182,"19/11/19, 07:41",roll_z_0_1pitch_y_0_1pitch_y_0_1pitch_y_0_1pitch_x_0_4roll_z_0_7,"[True, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1,-1
1183,"19/11/19, 07:42",roll_z_0_1pitch_y_0_7roll_x_0_1pris_y_0_1pris_x_0_7pitch_z_0_7,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1,-1
1184,"19/11/19, 07:42",roll_z_0_1pris_y_0_7pitch_y_0_1roll_y_0_4pris_y_0_7roll_x_0_4,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1,-1
1185,"19/11/19, 07:42",roll_z_0_1pitch_y_0_7pris_y_0_4pitch_z_0_1pris_x_0_1roll_z_0_4,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1,-1
1186,"19/11/19, 07:42",roll_z_0_1roll_y_0_7roll_y_0_7pris_y_0_1pris_y_0_4pitch_y_0_7,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1,-1
1187,"19/11/19, 07:42",roll_z_0_1pris_z_0_1pitch_y_0_1pris_y_0_4pris_x_0_1roll_y_0_4,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1,-1
1188,"19/11/19, 07:43",roll_z_0_1pris_z_0_1pitch_y_0_7pitch_z_0_7pris_z_0_1roll_z_0_4,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1,-1
1189,"19/11/19, 07:43",roll_z_0_1pitch_y_0_7pris_z_0_7pris_y_0_4pitch_x_0_4roll_y_0_1,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1,-1
1190,"19/11/19, 07:43",roll_z_0_1pris_y_0_1pris_y_0_7pitch_z_0_4pitch_z_0_7pitch_x_0_7,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1,-1
1191,"19/11/19, 07:43",roll_z_0_1pris_y_0_4pitch_y_0_7pitch_z_0_4pitch_z_0_7pitch_z_0_7,"[False, False, True, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1,-1
1192,"19/11/19, 07:44",roll_z_0_1pris_y_0_4roll_z_0_4roll_y_0_4pris_y_0_4pitch_y_0_4,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1,-1
1193,"19/11/19, 07:44",roll_z_0_1pitch_y_0_7pris_x_0_7pitch_z_0_7roll_x_0_1pitch_y_0_7,"[False, True, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1,-1
1194,"19/11/19, 07:44",roll_z_0_1pitch_y_0_7roll_x_0_4pitch_y_0_7pitch_x_0_7roll_z_0_7,"[True, True, True, True]","[6.0, 2.49, 2.52, 2.55]",True,3.39,0.2,0.116,0.068,50
1195,"19/11/19, 07:44",roll_z_0_1pitch_y_0_4pris_z_0_1pitch_z_0_7pitch_x_0_7pris_y_0_4,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1,-1
1196,"19/11/19, 07:45",roll_z_0_1roll_y_0_1pitch_y_0_4pris_z_0_7pris_x_0_4pris_x_0_7,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1,-1
