1701,"28/12/19, 00:01",roll_z_0_1pitch_y_0_4pitch_y_0_7pitch_y_0_1pitch_x_0_4pitch_z_0_4,"[True, False, False, True]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
1702,"28/12/19, 00:01",roll_z_0_1pitch_y_0_1pitch_y_0_7pitch_y_0_7roll_x_0_7pitch_y_0_4,"[True, False, True, True]","[5.912, 1.659, 3.297, 2.65]",True,3.38,0.119,0.113,0.098
1703,"28/12/19, 00:01",roll_z_0_1roll_y_0_7pitch_y_0_1pitch_y_0_1pitch_y_0_1roll_z_0_7,"[True, True, True, True]","[1.642, 1.688, 2.649, 2.67]",True,2.16,0.16,0.115,0.092
1704,"28/12/19, 00:02",roll_z_0_1pitch_y_0_1pitch_y_0_4pitch_y_0_7pitch_y_0_7pris_y_0_4,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
1705,"28/12/19, 00:02",roll_z_0_1pitch_y_0_1pitch_y_0_1pitch_y_0_4pitch_x_0_7pitch_z_0_4,"[True, True, True, True]","[1.549, 1.922, 2.04, 1.842]",True,1.84,0.188,0.116,0.105
1706,"28/12/19, 00:02",roll_z_0_1pris_y_0_7pris_y_0_7pitch_y_0_1pitch_y_0_7pris_z_0_4,"[False, False, False, True]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
1707,"28/12/19, 00:02",roll_z_0_1pitch_y_0_7pitch_z_0_1pitch_y_0_7roll_x_0_1pitch_y_0_7,"[True, True, True, True]","[2.29, 2.293, 2.473, 2.68]",True,2.43,0.166,0.115,0.089
1708,"28/12/19, 00:03",roll_z_0_1roll_y_0_7roll_y_0_7pitch_y_0_4roll_y_0_7roll_y_0_1,"[True, True, True, True]","[1.632, 2.471, 3.731, 1.878]",True,2.43,0.205,0.125,0.1
1709,"28/12/19, 00:03",roll_z_0_1pris_y_0_1roll_y_0_4roll_y_0_4roll_y_0_1pris_z_0_1,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
1710,"28/12/19, 00:03",roll_z_0_1pris_y_0_7pris_x_0_7pris_x_0_7pitch_y_0_7pitch_y_0_7,"[False, False, False, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
1711,"28/12/19, 00:03",roll_z_0_1pris_y_0_7pitch_y_0_1pitch_y_0_4pitch_y_0_4roll_x_0_4,"[False, True, True, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
1712,"28/12/19, 00:04",roll_z_0_1pitch_y_0_7pitch_y_0_4pitch_y_0_4pitch_x_0_4pitch_y_0_4,"[True, True, True, True]","[2.263, 2.261, 1.867, 2.472]",True,2.22,0.168,0.109,0.103
1713,"28/12/19, 00:04",roll_z_0_1pitch_y_0_4pitch_y_0_7pitch_y_0_4pitch_y_0_4roll_z_0_7,"[True, True, True, True]","[2.292, 2.492, 1.882, 2.157]",True,2.21,0.154,0.12,0.078
1714,"28/12/19, 00:04",roll_z_0_1pris_y_0_7roll_y_0_1pitch_y_0_1pitch_y_0_1roll_z_0_7,"[False, True, True, False]","[-1, -1, -1, -1]",False,-1,-1,-1,-1
